ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
0.819672131,0.330836454,0.049608355,0.226912929,0.202531646,0,0,0.94,0.445783133,0.153846154,0,0.19,0.666666667,0,0,0.017241379,0.127388535,0.03125,0,0,0.4,1
0.442622951,0.016229713,0.01305483,0.018469657,0.088607595,0.052631579,0.052631579,1,1,0.076923077,0.157894737,0.29,0,0.015151515,0.015151515,0.275862069,0.149066713,0.0625,0,0.081335314,0.75,0
0.868852459,0.34082397,0.033942559,0.218997361,0.227848101,0,0,1,1,0.173076923,0,0.33,0,0,0,0.034482759,0.141223485,0.125,0.06351081,0,0.5,1
0.704918033,0.202247191,0.028720627,0.192612137,0.202531646,0.052631579,0,0.88,0.313253012,0.163461538,0.052631579,0.12,1,0,0,0.021551724,0.141223485,0.03125,0,0,0.25,1
0.655737705,0.247191011,0.002610966,0.142480211,0.746835443,0,0,0.97,0.144578313,0.759615385,0.421052632,0.23,0.083333333,0.015151515,0.015151515,0.107758621,0.112526539,0.53125,0.181818182,0.055555556,0.66,1
0.508196721,0.184769039,0.007832898,0.094986807,0.303797468,0.105263158,0.105263158,1,1,0.230769231,0.526315789,0.25,0,0,0,0.228448276,0.121019108,0.34375,0.090909091,0.222222222,0.82,0
0.475409836,0.098626717,0.01305483,0.094986807,0.215189873,0,0,0.89,0.180722892,0.173076923,0.052631579,0.33,0,0.03030303,0.03030303,0.340517241,0.133757962,0.15625,0.045454545,0.111111111,0.88,0
0.475409836,0.109862672,0.005221932,0.118733509,0.215189873,0,0,1,1,0.182692308,0.157894737,0.11,0.041666667,0.060606061,0.060606061,0.418103448,0.149066713,0.28125,0,0.222222222,1,0
0.606557377,0.297128589,0.049608355,0.234828496,0.253164557,0,0,1,1,0.192307692,0,0.15,0,0.015151515,0.015151515,0.288793103,0.141223485,0.21875,0,0.277777778,0.69,1
0.459016393,0.302122347,0.049608355,0.216358839,0.088607595,0.105263158,0.105263158,0.5,0.13253012,0.096153846,0,0.7,0,0.015151515,0.015151515,0.409482759,0.114649682,0.03125,0.090909091,0.055555556,1,0
0.426229508,0.102372035,0.005221932,0.07651715,0.227848101,0.052631579,0.052631579,1,1,0.182692308,0.210526316,0.53,1,0.045454545,0.045454545,0.362068966,0.176220807,0.1875,0.136363636,0.222222222,0.92,1
0.819672131,0.298377029,0.104438642,0.551451187,0.329113924,0,0,1,1,0.259615385,0,0.26,0.208333333,0,0,0.137931034,0.141223485,0.15625,0,0.055555556,0.75,1
0.655737705,0.169787765,0.01305483,0.189973615,0.063291139,0.052631579,0.052631579,0.75,0.301204819,0.076923077,0.052631579,0.63,0,0.03030303,0.03030303,0,0.195329087,0,0.045454545,0.039404979,0.67,1
0.639344262,0.220973783,0.026109661,0.253298153,0.341772152,0,0,0.96,0.891566265,0.269230769,0.052631579,0.32,0,0,0,0.301724138,0.141223485,0.125,0,0.055555556,0.86,1
0.868852459,0.174781523,0.005221932,0.187335092,0.227848101,0,0,1,1,0.182692308,0.052631579,0.37,0.416666667,0,0,0.00862069,0.141223485,0.09375,0,0,0.57,1
0.491803279,0.064918851,0.065274151,0.094986807,0.025316456,0,0,0.5,0.265060241,0.019230769,0,1,1,0.060606061,0.060606061,0.193254185,0.149066713,0.140231879,0,0.081335314,1,0
0.68852459,0.053682896,0.002610966,0.036939314,0.113924051,0,0,1,1,0.096153846,0.210526316,0.4,0,0.03030303,0.03030303,0.051724138,0.082802548,0.0625,0.045454545,0,0.57,1
0.721311475,0.225967541,0.033942559,0.192612137,0.202531646,0,0,1,1,0.153846154,0,0.19,0,0.03030303,0.03030303,0.159482759,0.178343949,0.03125,0,0,0.33,0
0.426229508,0.237203496,0.026109661,0.08707124,0.215189873,0,0,0.88,0.228915663,0.173076923,0.052631579,0.59,0,0.03030303,0.03030303,0.211206897,0.178343949,0.125,0.090909091,0.081335314,0.78,0
0.770491803,0.305867665,0.028720627,0.340369393,0.569620253,0,0,0.92,0.301204819,0.509615385,0.052631579,0.45,1,0,0,0.00862069,0.061571125,0.15625,0.136363636,0,0.53,0
0.836065574,0.463171036,0.041775457,0.27176781,0.405063291,0,0,1,1,0.307692308,0,0.38,0,0.015151515,0.015151515,0.060344828,0.063694268,0.21875,0.181818182,0,0.67,1
0.754098361,0.357053683,0.018276762,0.232189974,0.417721519,0,0,0.97,0.084337349,0.355769231,0.105263158,0.24,0,0.03030303,0.03030303,0.00862069,0.146496815,0.125,0.090909091,0,0.32,1
0.360655738,0.210986267,0.033942559,0.17414248,0.139240506,0.105263158,0.105263158,0.77,0.024096386,0.125,0,0.46,0.041666667,0.045454545,0.045454545,0.224137931,0.167728238,0.09375,0.045454545,0,1,0
0.475409836,0.283395755,0.026109661,0.10817942,0.278481013,0,0,0.87,0.072289157,0.413461538,0.105263158,0.35,0.416666667,0,0,0.185344828,0.149066713,0.125,0.045454545,0.055555556,0.5,0
0.606557377,0.248439451,0.005221932,0.290237467,0.113924051,0.368421053,0.368421053,0.75,0.457831325,0.125,0.105263158,0.31,0.25,0,0,0.00862069,0.149066713,0.03125,0,0,0.5,0
0.754098361,0.302122347,0.005221932,0.234828496,0.101265823,0.052631579,0.052631579,0.82,0.313253012,0.105769231,0.157894737,0.18,0,0.015151515,0.015151515,0.064655172,0.149066713,0.125,0,0,0.86,0
0.524590164,0.240948814,0.007832898,0.237467018,0.367088608,0,0,0.97,0.024096386,0.278846154,0.105263158,0.17,0,0.015151515,0.015151515,0.13362069,0.141223485,0.1875,0,0.111111111,0.47,1
0.524590164,0.196004994,0.07310705,0.118733509,0.139240506,0,0,0.91,0.168674699,0.211538462,0,0.27,0.375,0,0,0.224137931,0.149066713,0.125,0,0.055555556,0.83,0
0.573770492,0.438202247,0.002610966,0.211081794,0.746835443,0,0,0.97,0.156626506,0.576923077,0.315789474,0.17,0.041666667,0.075757576,0.060606061,0.181034483,0.174097665,0.1875,0.090909091,0.111111111,0.39,0
0.590163934,0.342072409,0.007832898,0.300791557,0.417721519,0,0,0.97,0.493975904,0.336538462,0.052631579,0.17,0.125,0.03030303,0.03030303,0.297413793,0.212314225,0.28125,0.045454545,0.333333333,0.67,1
0.590163934,0.15855181,0.002610966,0.124010554,0.291139241,0.105263158,0.105263158,0.92,0.795180723,0.25,0.263157895,0.46,0,0.03030303,0.03030303,0.159482759,0.197452229,0.125,0.045454545,0,0.6,0
0.557377049,0.168539326,0.039164491,0.205804749,0.291139241,0,0,1,1,0.019230769,0,0.17,0,0.015151515,0.015151515,0.284482759,0.149066713,0.125,0,0.166666667,0.5,0
0.540983607,0.264669164,0.007832898,0.319261214,0.126582278,0.052631579,0.052631579,0.54,0.13253012,0.125,0.105263158,0.23,0.166666667,0.03030303,0.03030303,0.060344828,0.149066713,0.09375,0,0,0.67,0
0.836065574,0.184769039,0.023498695,0.17414248,0.35443038,0,0,1,1,0.269230769,0.052631579,0.18,0,0.045454545,0.045454545,0,0.141223485,0.03125,0,0,0.17,1
0.721311475,0.176029963,0.026109661,0.126649077,0.151898734,0,0,1,1,0.115384615,0.052631579,0.33,0,0.03030303,0,0.051724138,0.195329087,0.0625,0.045454545,0.055555556,0.67,1
0.93442623,0.345817728,0.01305483,0.313984169,0.291139241,0,0,1,1,0.25,0.052631579,0.42,0.142975435,0.015151515,0,0.021551724,0.214437367,0.0625,0.045454545,0,0.67,1
0.590163934,0.419475655,0.005221932,0.153034301,0.278481013,0,0,0.96,0.144578313,0.221153846,0.157894737,0.35,0,0.060606061,0.060606061,0.107758621,0.212314225,0.09375,0.045454545,0.055555556,0.45,1
0.655737705,0.259675406,0.023498695,0.353562005,0.620253165,0,0,0.94,0.060240964,0.394230769,0.157894737,0.57,1,0.045454545,0.045454545,0.038793103,0.112526539,0.15625,0.409090909,0,0.75,0
0.37704918,0.157303371,0.020887728,0.158311346,0.101265823,0.157894737,0.052631579,0.5,0.024096386,0.115384615,0.052631579,0.42,0,0,0,0.090517241,0.10403397,0.0625,0,0,0.6,1
0.754098361,0.234706617,0.026109661,0.232189974,0.253164557,0.052631579,0,0.91,0.072289157,0.211538462,0.105263158,0.36,0,0.015151515,0.015151515,0.030172414,0.082802548,0.21875,0.227272727,0,0.87,1
0.655737705,0.103620474,0.015665796,0.094986807,0.215189873,0.052631579,0,0.94,0.13253012,0.173076923,0.105263158,0.28,0.416666667,0,0,0.043103448,0.141223485,0.09375,0.045454545,0,0.36,1
0.819672131,0.25093633,0.015665796,0.216358839,0.215189873,0,0,1,1,0.163461538,0.105263158,0.47,0,0,0,0.051724138,0.148619958,0.0625,0.090909091,0.055555556,0.63,1
0.770491803,0.287141074,0.018276762,0.187335092,0.417721519,0,0,1,1,0.326923077,0.105263158,0.38,0.25,0,0,0.021551724,0.078556263,0.09375,0.090909091,0,0.55,1
0.409836066,0.138576779,0.015665796,0.139841689,0.265822785,0,0,0.71,0.072289157,0.201923077,0.210526316,0.52,0,0,0,0.362068966,0.142250531,0.21875,0.045454545,0.055555556,0.9,0
0.540983607,0.106117353,0.015665796,0.124010554,0.392405063,0,0,1,1,0.298076923,0.210526316,0.32,1,0,0,0.211206897,0.193205945,0.25,0.090909091,0.055555556,0.79,0
0.836065574,0.183520599,0.015665796,0.142480211,0.253164557,0,0,0.9,0.289156627,0.201923077,0.157894737,0.48,0.25,0,0,0.012931034,0.141223485,0.0625,0,0,0.5,1
0.540983607,0.18102372,0.010443864,0.168865435,0.46835443,0.263157895,0.210526316,0.9,0.879518072,0.403846154,0.157894737,0.43,0.041666667,0.015151515,0.015151515,0.280172414,0.165605096,0.3125,0.090909091,0.111111111,0.87,1
0.672131148,0.305867665,0.023498695,0.27176781,0.582278481,0,0,1,1,0.451923077,0.105263158,0.38,0,0.015151515,0.015151515,0.163793103,0.186836518,0.34375,0,0.111111111,0.87,0
0.491803279,0.092384519,0.023498695,0.071240106,0.050632911,0.052631579,0.052631579,0.8,0.590361446,0.048076923,0.052631579,0.2,0,0.015151515,0.015151515,0.362068966,0.149066713,0.125,0.071088683,0.166666667,1,0
0.786885246,0.413233458,0.023498695,0.274406332,0.329113924,0,0,1,1,0.25,0.105263158,0.12,0.041666667,0.045454545,0.045454545,0.004310345,0.08492569,0.21875,0.045454545,0,0.59,1
0.672131148,0.365792759,0.020887728,0.229551451,0.291139241,0,0,0.79,0.265060241,0.230769231,0.210526316,0.29,0,0,0,0.073275862,0.154989384,0.125,0.045454545,0,0.75,1
0.721311475,0.096129838,0.023498695,0.113456464,0.151898734,0.052631579,0.052631579,0.92,0.144578313,0.125,0.052631579,0.62,1,0,0,0.017241379,0.10403397,0.03125,0.045454545,0,0.5,1
0.409836066,0.167290886,0.010443864,0.17414248,0.278481013,0.105263158,0.052631579,0.7,0.084337349,0.259615385,0.105263158,0.3,0,0,0,0.310344828,0.087048832,0.09375,0.045454545,0.111111111,0.54,0
0.68852459,0.166042447,0.007832898,0.142480211,0.405063291,0,0,0.97,0.34939759,0.211538462,0.157894737,0.06,0.291666667,0,0,0.073275862,0.141223485,0.1875,0,0,0.7,1
0.672131148,0.208489388,0.015665796,0.197889182,0.721518987,0,0,1,1,0.298076923,0.210526316,0.39,0.5,0,0,0.262931034,0.197452229,0.15625,0.136363636,0.055555556,0.82,0
0.475409836,0.488139825,0.015665796,0.398416887,0.215189873,0,0,0.94,0.012048193,0.163461538,0.105263158,0.41,0.208333333,0,0,0.275862069,0.149066713,0.25,0.071088683,0.055555556,0.89,0
0.540983607,0.15980025,0.020887728,0.118733509,0.189873418,0.052631579,0.052631579,0.88,0.397590361,0.153846154,0.052631579,0.81,0,0,0,0.336206897,0.176220807,0.03125,0.181818182,0.039404979,1,1
0.508196721,0.20349563,0.002610966,0.126649077,0.113924051,0.105263158,0.105263158,0.82,0.337349398,0.115384615,0.052631579,0.18,0,0.03030303,0.03030303,0.038793103,0.212314225,0.0625,0,0,0.5,1
0.459016393,0.490636704,0.078328982,0.26121372,0.101265823,0,0,0.73,0.024096386,0.105769231,0,0.18,0.066483704,0,0,0.340517241,0.149066713,0.15625,0.071088683,0.111111111,1,0
0.508196721,0.239700375,0.007832898,0.124010554,0.17721519,0,0,0.86,0.060240964,0.201923077,0.263157895,0.14,1,0,0,0.090517241,0.108280255,0.125,0,0.055555556,0.63,0
0.737704918,0.199750312,0.020887728,0.142480211,0.481012658,0,0,1,1,0.509615385,0.105263158,0.18,0.083333333,0.015151515,0.015151515,0.025862069,0.16985138,0.09375,0.090909091,0,0.32,1
0.672131148,0.1360799,0.005221932,0.08707124,0.101265823,0,0,1,1,0.086538462,0.105263158,0.22,0,0.060606061,0.060606061,0.211206897,0.154989384,0.15625,0.045454545,0.055555556,0.88,0
0.803278689,0.498127341,0.026109661,0.414248021,0.164556962,0,0,0.93,0.036144578,0.134615385,0.157894737,0.14,0.142975435,0,0,0.021551724,0.141223485,0.0625,0.06351081,0,0.4,1
0.868852459,0.15855181,0.033942559,0.18469657,0.215189873,0,0,1,1,0.163461538,0,0.35,0,0,0,0.043103448,0.149066713,0.09375,0,0,0.8,0
0.868852459,0.524344569,0.039164491,0.35883905,0.316455696,0,0,0.96,0.481927711,0.25,0,0.15,0.142975435,0,0,0.025862069,0.044585987,0.03125,0.090909091,0,0.24,1
0.475409836,0.228464419,0.020887728,0.208443272,0.734177215,0.105263158,0.105263158,0.92,0.361445783,0.576923077,0.210526316,0.73,0,0,0,0.469827586,0.167728238,0.28125,0.318181818,0.222222222,1,0
0.639344262,0.305867665,0.01305483,0.234828496,0.240506329,0.052631579,0.052631579,0.9,0.072289157,0.221153846,0.157894737,0.19,0,0.060606061,0.060606061,0.198275862,0.18895966,0.0625,0.045454545,0.055555556,0.67,0
0.540983607,0.303370787,0.114882507,0.335092348,0.151898734,0.052631579,0,0.79,0.012048193,0.134615385,0,0.36,0,0.015151515,0.015151515,0.198275862,0.141223485,0.09375,0,0,1,1
0.68852459,0.171036205,0.007832898,0.131926121,0.17721519,0,0,0.94,0.554216867,0.153846154,0.105263158,0.19,0,0.015151515,0.015151515,0.185344828,0.070063694,0.03125,0.045454545,0.055555556,0.43,1
0.393442623,0.205992509,0.007832898,0.142480211,0.278481013,0.105263158,0,0.88,0.120481928,0.230769231,0.157894737,0.33,0,0.03030303,0.03030303,0.297413793,0.121019108,0.21875,0.045454545,0.111111111,0.67,1
0.606557377,0.18227216,0.005221932,0.197889182,0.227848101,0,0,0.9,0.313253012,0.201923077,0.052631579,0.38,1,0.045454545,0.03030303,0.163793103,0.212314225,0.0625,0.045454545,0.111111111,0.63,0
0.573770492,0.254681648,0.007832898,0.155672823,0.240506329,0,0,0.89,0.253012048,0.182692308,0.210526316,0.26,0,0.015151515,0.015151515,0.211206897,0.127388535,0.15625,0.045454545,0.055555556,0.88,1
0.426229508,0.4556804,0.540469974,0.683377309,0.037974684,0.105263158,0.052631579,0.5,0.012048193,0.038461538,0,0.25,0,0.015151515,0.015151515,0.017241379,0.149066713,0.03125,0.071088683,0.081335314,1,0
0.475409836,0.328339576,0.057441253,0.168865435,0.088607595,0,0,0.71,0.036144578,0.134615385,0,0.29,1,0,0,0.340517241,0.149066713,0.0625,0,0.055555556,0.75,0
0.836065574,0.411985019,0.002610966,0.390501319,0.417721519,0,0,1,1,0.336538462,0.105263158,0.29,0,0.03030303,0.03030303,0.012931034,0.154989384,0.0625,0.090909091,0,0.39,1
0.852459016,0.393258427,0.054830287,0.245382586,0.189873418,0,0,1,1,0.298076923,0,0.27,1,0.015151515,0.015151515,0.021551724,0.141223485,0.09375,0.06351081,0.055555556,0.6,1
0.803278689,0.339575531,0.039164491,0.284960422,0.189873418,0,0,1,1,0.144230769,0,0.27,0.142975435,0,0,0.163793103,0.141223485,0.09375,0,0.055555556,0.5,1
0.557377049,0.024968789,0.005221932,0.023746702,0.050632911,0,0,1,1,0.048076923,0.105263158,0.4,1,0.015151515,0,0.306034483,0.146496815,0.03125,0.045454545,0.039404979,0.75,1
0.721311475,0.300873908,0.005221932,0.287598945,0.329113924,0,0,1,1,0.278846154,0.105263158,0.31,1,0.015151515,0.015151515,0.155172414,0.174097665,0.25,0.090909091,0.111111111,0.69,1
0.557377049,0.345817728,0.01305483,0.147757256,0.443037975,0,0,1,1,0.346153846,0.210526316,0.43,0.083333333,0.03030303,0.03030303,0.400862069,0.191082803,0.03125,0.136363636,0.039404979,1,1
0.836065574,0.327091136,0.028720627,0.258575198,0.329113924,0,0,0.96,1,0.259615385,0.052631579,0.33,0.041666667,0.015151515,0.015151515,0.090517241,0.121019108,0.21875,0.090909091,0,1,1
0.573770492,0.187265918,0.005221932,0.203166227,0.316455696,0,0,0.89,0.012048193,0.269230769,0.105263158,0.43,0,0.03030303,0.03030303,0.034482759,0.167728238,0.09375,0.181818182,0,1,1
0.655737705,0.196004994,0.018276762,0.147757256,0.202531646,0,0,0.94,0.180722892,0.153846154,0.157894737,0.44,1,0,0,0.310344828,0.199575372,0.15625,0.045454545,0,1,0
0.655737705,0.18102372,0.010443864,0.163588391,0.253164557,0,0,1,1,0.192307692,0.105263158,0.5,1,0,0,0.318965517,0.161358811,0.15625,0.136363636,0.055555556,1,0
0.983606557,0.302122347,0.033942559,0.245382586,0.113924051,0,0,1,1,0.096153846,0,0.33,0.125,0.015151515,0.015151515,0,0.210191083,0.03125,0.045454545,0,0.75,1
0.508196721,0.222222222,0.026109661,0.153034301,0.265822785,0,0,0.95,0.301204819,0.201923077,0.105263158,0.29,0,0.106060606,0.090909091,0.461206897,0.149066713,0.0625,0,0.111111111,0.75,0
0.540983607,0.215980025,0.036553525,0.211081794,0.075949367,0.052631579,0,0.57,0.012048193,0.067307692,0,0.29,0,0,0,0.482758621,0.193205945,0.0625,0,0.081335314,0.8,0
0.885245902,0.541822722,0.005221932,0.248021108,0.379746835,0,0,1,1,0.317307692,0.105263158,0.09,0.083333333,0.015151515,0.015151515,0.047413793,0.205944798,0.21875,0,0.055555556,0.73,1
0.344262295,0.193508115,0.018276762,0.168865435,0.329113924,0,0,0.9,0.240963855,0.288461538,0.105263158,0.52,1,0,0,0.405172414,0.184713376,0.3125,0.136363636,0.333333333,0.93,0
0.852459016,0.29588015,0.060052219,0.213720317,0.139240506,0,0,1,1,0.105769231,0,0.45,0,0.03030303,0.015151515,0.021551724,0.031847134,0.09375,0.090909091,0,0.86,1
0.344262295,0.258426966,0.143603133,0.245382586,0.240506329,0.421052632,0.315789474,0.56,0.277108434,0.259615385,0,0.07,0,0,0,0.060344828,0.149066713,0.125,0,0,0.33,0
0.459016393,0.156054931,0.036553525,0.129287599,0.202531646,0,0,0.94,0.036144578,0.153846154,0,0.69,0,0.015151515,0.015151515,0.422413793,0.135881104,0.03125,0.045454545,0.081335314,0.75,0
0.786885246,0.38701623,0.01305483,0.250659631,0.164556962,0,0,1,1,0.134615385,0.052631579,0.29,0,0,0,0.181034483,0.141223485,0.09375,0,0.055555556,0.8,1
0.508196721,0.143570537,0.01305483,0.150395778,0.227848101,0.052631579,0,0.74,0.180722892,0.182692308,0.157894737,0.47,1,0.03030303,0.03030303,0.301724138,0.208067941,0.09375,0.045454545,0,0.83,0
0.442622951,0.334581773,0.007832898,0.145118734,0.253164557,0.210526316,0,0.79,0.096385542,0.230769231,0.052631579,0.5,0,0.03030303,0.03030303,0.271551724,0.089171975,0.1875,0.136363636,0.055555556,0.77,0
0.573770492,0.464419476,0.010443864,0.179419525,0.265822785,0,0,0.95,0.024096386,0.211538462,0.263157895,0.36,0,0,0,0.193965517,0.167728238,0.15625,0.045454545,0.055555556,0.7,0
0.655737705,0.222760794,0.002610966,0.263852243,0.151898734,0.052631579,0,0.93,0.060240964,0,0.052631579,0.43,1,0.015151515,0.015151515,0,0.212314225,0.03125,0.045454545,0,0.5,0
0.868852459,0.576779026,0.007832898,0.393139842,0.417721519,0,0,1,1,0.326923077,0.105263158,0.35,0.208333333,0.015151515,0.015151515,0.017241379,0.141223485,0.25,0,0,0.8,1
0.704918033,0.240948814,0.007832898,0.166226913,0.405063291,0,0,1,1,0.259615385,0.263157895,0.38,1,0.03030303,0.03030303,0.11637931,0.184713376,0.1875,0.136363636,0,0.91,1
0.540983607,0.148564295,0.018276762,0.279683377,0.341772152,0,0,1,1,0.163461538,0.052631579,0.37,1,0,0,0.293103448,0.197452229,0.25,0.045454545,0.166666667,0.77,0
0.639344262,0.397003745,0.046997389,0.242744063,0.367088608,0,0,0.97,1,0.288461538,0,0.2,0,0.015151515,0.015151515,0.318965517,0.118895966,0.28125,0.045454545,0.166666667,0.92,0
0.655737705,0.310861423,0.007832898,0.266490765,0.417721519,0,0,0.85,0.313253012,0.317307692,0.157894737,0.24,1,0,0,0.094827586,0.149066713,0.21875,0,0,0.53,0
0.62295082,0.298377029,0.007832898,0.226912929,0.696202532,0,0,1,1,0.826923077,0.210526316,0.35,0.041666667,0.015151515,0.015151515,0.25,0.114649682,0.28125,0.272727273,0.277777778,0.7,1
0.590163934,0.24968789,0.015665796,0.237467018,0.316455696,0.052631579,0.052631579,0.85,0.13253012,0.259615385,0.052631579,0.27,0,0.106060606,0.106060606,0.017241379,0.149066713,0.0625,0.045454545,0,0.44,0
0.655737705,0.357053683,0.005221932,0.205804749,0.17721519,0,0,0.93,0.060240964,0.163461538,0.052631579,0.2,0,0.03030303,0.03030303,0.017241379,0.146496815,0.0625,0.090909091,0,0.63,1
0.704918033,0.194756554,0.005221932,0.182058047,0.316455696,0,0,1,1,0.259615385,0.105263158,0.19,0,0.03030303,0.03030303,0.099137931,0.141223485,0.1875,0.090909091,0.055555556,0.64,1
0.737704918,0.119850187,0.031331593,0.094986807,0.126582278,0,0,0.9,0.421686747,0.096153846,0,0.1,0,0.045454545,0.03030303,0,0.141223485,0,0.06351081,0,0,1
0.37704918,0.198501873,0.010443864,0.145118734,0.721518987,0,0,0.93,0.120481928,0.567307692,0.263157895,0.22,0,0.03030303,0.03030303,0.142241379,0.149066713,0.53125,0.045454545,0.166666667,0.51,0
0.557377049,0.18102372,0.01305483,0.058047493,0.139240506,0,0,1,1,0.105769231,0.421052632,0.09,0,0.045454545,0.045454545,0.137931034,0.203821656,0.1875,0,0.055555556,0.78,0
0.590163934,0.329588015,0.010443864,0.237467018,0.405063291,0,0,1,1,0.326923077,0.105263158,0.25,1,0.015151515,0.015151515,0.155172414,0.106157113,0.3125,0.136363636,0.166666667,0.78,1
0.819672131,0.228464419,0.01305483,0.17414248,0.240506329,0,0,0.95,0.506024096,0.173076923,0.105263158,0.37,0.208333333,0,0,0.060344828,0.154989384,0.03125,0.045454545,0,0.6,1
0.754098361,0.410736579,0.031331593,0.245382586,0.240506329,0.052631579,0,0.95,0.34939759,0.288461538,0,0.43,0.541666667,0,0,0.142241379,0.176220807,0.09375,0.045454545,0.055555556,0.56,1
0.737704918,0.445692884,0.005221932,0.329815303,0.594936709,0,0,0.98,0.698795181,0.480769231,0.315789474,0.34,0,0.106060606,0.106060606,0.043103448,0.197452229,0.125,0,0,0.4,1
0.836065574,0.388264669,0.015665796,0.26121372,0.316455696,0,0,1,1,0.240384615,0.105263158,0.24,0.458333333,0,0,0.043103448,0.195329087,0.125,0.090909091,0,0.7,1
0.868852459,0.274656679,0.01305483,0.216358839,0.329113924,0,0,0.96,1,0.288461538,0.105263158,0.31,1,0,0,0.103448276,0.141223485,0.09375,0.06351081,0,0.6,1
0.885245902,0.218476904,0.026109661,0.205804749,0.113924051,0,0,1,1,0.086538462,0.052631579,0.22,0.142975435,0,0,0.017241379,0.006369427,0.0625,0,0,0.75,1
0.426229508,0.191011236,0.018276762,0.113456464,0.506329114,0,0,0.9,0.024096386,0.403846154,0.157894737,0.67,1,0.045454545,0.045454545,0.25,0.144373673,0.1875,0.454545455,0.055555556,0.94,0
0.918032787,0.13732834,0.060052219,0.182058047,0.189873418,0,0,1,1,0.144230769,0,0.4,1,0,0,0.004310345,0.101910828,0.0625,0.045454545,0,0.5,1
0.639344262,0.222760794,0.015665796,0.110817942,0.113924051,0,0,1,1,0.096153846,0.052631579,0.5,0.583333333,0,0,0.25,0.159235669,0.0625,0.045454545,0.055555556,0.67,0
0.508196721,0.177278402,0.01305483,0.158311346,0.379746835,0,0,0.97,1,0.288461538,0.157894737,0.53,0,0.015151515,0.015151515,0.379310345,0.157112527,0.25,0.136363636,0.111111111,0.92,0
0.590163934,0.15855181,0.033942559,0.155672823,0.303797468,0.052631579,0,0.8,0.240963855,0.240384615,0,0.24,1,0,0,0.219827586,0.1507431,0.125,0.090909091,0.111111111,0.53,0
0.68852459,0.143570537,0.018276762,0.131926121,0.164556962,0.052631579,0.052631579,0.86,0.156626506,0.144230769,0.105263158,0.21,0.166666667,0.060606061,0.03030303,0,0.097664544,0.0625,0.090909091,0.081335314,0.83,0
0.639344262,0.126092385,0.005221932,0.134564644,0.037974684,0.052631579,0.052631579,0.8,0.734939759,0.048076923,0.105263158,0.6,0,0.045454545,0.045454545,0.24137931,0.149066713,0.03125,0.071088683,0,0.5,0
0.62295082,0.466916355,0.002610966,0.292875989,0.443037975,0,0,1,1,0.346153846,0.105263158,0.22,0,0,0,0.137931034,0.008492569,0.28125,0.090909091,0.111111111,0.59,1
0.721311475,0.243445693,0.010443864,0.18469657,0.329113924,0,0,0.97,0.289156627,0.278846154,0.210526316,0.28,0,0.015151515,0.015151515,0.155172414,0.193205945,0.09375,0.045454545,0.055555556,0.71,1
0.901639344,0.13732834,0.041775457,0.150395778,0.202531646,0,0,1,1,0.153846154,0,0.13,1,0,0,0.030172414,0.141223485,0.0625,0,0,0.6,1
0.770491803,0.232209738,0.020887728,0.163588391,0.278481013,0,0,1,1,0.25,0.052631579,0.13,0.083333333,0.03030303,0.015151515,0.00862069,0.141223485,0.125,0.06351081,0,0.27,1
0.344262295,0.277153558,0.007832898,0.218997361,0.303797468,0.105263158,0.105263158,0.78,0,0.259615385,0.157894737,0.41,1,0.015151515,0.015151515,0.129310345,0.141223485,0.3125,0,0,0.85,1
0.459016393,0.007490637,0.005221932,0.002638522,0.012658228,0,0,1,1,0.019230769,0.105263158,0.5,0,0.03030303,0.03030303,0.396551724,0.149066713,0.03125,0,0.055555556,1,0
0.803278689,0.441947566,0.010443864,0.213720317,0.430379747,0,0,1,1,0.326923077,0.157894737,0.21,0,0.015151515,0.015151515,0.00862069,0.141223485,0.15625,0,0,0.35,1
0.62295082,0.202247191,0.033942559,0.203166227,0.35443038,0,0,0.81,0.072289157,0.307692308,0,0.63,0.041666667,0.015151515,0.015151515,0.017241379,0.184713376,0.15625,0.045454545,0,0.78,1
0.360655738,0.388264669,0.054830287,0.303430079,0.227848101,0.105263158,0.052631579,0.64,0.036144578,0.211538462,0,0.36,0,0.015151515,0.015151515,0.237068966,0.118895966,0.1875,0.045454545,0.277777778,0.75,0
0.590163934,0.09113608,0.020887728,0.073878628,0.227848101,0,0,1,1,0.173076923,0.157894737,0.44,0,0,0,0.215517241,0.186836518,0.1875,0.136363636,0.111111111,0.91,0
0.573770492,0.111111111,0.010443864,0.055408971,0.227848101,0,0,1,1,0.201923077,0.526315789,0.19,0,0.060606061,0.060606061,0.060344828,0.110403397,0.125,0.090909091,0.055555556,0.44,0
0.770491803,0.359550562,0.01305483,0.242744063,0.17721519,0,0,1,1,0.413461538,0.105263158,0.21,1,0.015151515,0.015151515,0.125,0.141223485,0.15625,0.045454545,0.055555556,0.58,1
