age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income,marital-status_Non-Married,native-country_US,occupation_Other,race_White,relationship_Non-Husband,sex_Male,workclass_Private
0.068493151,0.154026581,0.6,0,0,0.397959184,0,1,1,0,1,1,1,1
0.438356164,0.228467338,0.8,0,0,0.602040816,1,0,1,0,1,0,1,0
0.328767123,0.071239383,0.533333333,0,0.340909091,0.397959184,1,0,1,0,1,0,1,1
0.698630137,0.074289889,0.533333333,0,0,0.142857143,0,0,1,1,1,0,1,0
0.616438356,0.009858502,0.2,0,0,0.346938776,0,1,1,1,1,1,0,0
0.109589041,0.121801078,0.8,0,0,0.397959184,0,1,1,0,1,1,0,0
0.095890411,0.051288296,0.6,0,0,0.234693878,0,1,0,0,1,1,0,1
0.369863014,0.089155445,0.8,0,0,0.112244898,0,1,0,0,1,1,1,1
0.205479452,0.075705882,0.266666667,0,0,0.397959184,0,0,1,1,0,0,1,1
0.438356164,0.075363554,0.866666667,0,0,0.428571429,1,0,1,0,1,0,1,1
0.698630137,0.090218285,0.6,0,0,0.397959184,0,1,1,1,1,1,0,1
0.109589041,0.079985657,0.733333333,0,0,0.397959184,0,1,0,1,1,1,0,1
0.410958904,0.124992304,0.8,0,0,0.5,0,0,1,0,1,0,1,0
0.246575342,0.119616539,0.8,0,0,0.397959184,1,0,1,0,1,0,1,1
0.273972603,0.126212101,0.4,0,0,0.397959184,0,0,1,1,1,0,1,0
0.547945205,0.206806642,0.533333333,0,0,0.5,0,0,1,0,1,0,1,1
0.273972603,0.061453946,0.8,0,0.424242424,0.397959184,1,0,1,0,1,1,0,1
0.232876712,0.067182865,0.333333333,0,0,0.397959184,0,1,0,1,0,1,0,1
0.397260274,0.172968274,0.666666667,0,0,0.357142857,0,1,1,0,1,1,0,0
0.054794521,0.034918799,0.4,0,0,0.397959184,0,1,1,0,1,1,0,1
0.123287671,0.312113739,0.533333333,0,0,0.295918367,0,0,1,1,1,1,0,1
0.383561644,0.118810783,0.533333333,0,0.518365473,0.43877551,1,1,1,1,1,1,1,1
0,0.007986523,0.533333333,0,0,0.346938776,0,1,1,0,1,1,0,1
0.260273973,0.061188744,0.733333333,0,0,0.704081633,0,0,1,0,1,0,1,0
0.219178082,0.053704211,0.466666667,0,0,0.397959184,0,1,1,0,1,1,1,1
0.136986301,0.137734885,0.533333333,0,0,0.397959184,0,1,1,0,0,1,1,1
0.205479452,0.094596158,0.533333333,0,0,0.479591837,0,0,1,1,1,0,1,1
0.095890411,0.110479225,0.533333333,0,0,0.397959184,0,1,1,0,0,1,0,1
0.273972603,0.149060797,0.533333333,0,0,0.295918367,0,1,1,1,0,1,0,1
0.493150685,0.146930381,1,0,0,0.5,1,0,1,0,1,0,1,0
0.369863014,0.091214148,0.6,0.143441434,0,0.397959184,1,1,1,0,1,1,1,1
0.356164384,0.10077362,0.533333333,0,0,0.448979592,1,0,1,1,1,0,1,0
0.164383562,0.233972999,0.533333333,0,0,0.520408163,0,1,1,1,0,1,0,1
0.410958904,0.142237918,0.8,0,0,0.653061224,0,0,1,1,1,0,1,1
0.273972603,0.220574854,0.866666667,0,0,0.602040816,0,1,1,0,1,1,1,0
0.356164384,0.033651644,0.933333333,1,0,0.397959184,1,0,1,0,1,0,1,0
0.082191781,0.170217473,0.6,0,0,0.193877551,0,1,1,1,0,1,0,1
0.452054795,0.201938956,0.8,0,0,0.346938776,0,0,1,1,1,0,1,1
0.109589041,0.058094262,0.6,0,0,0.397959184,0,1,1,0,1,1,1,1
0.315068493,0.167119608,0.6,0,0,0.5,0,1,1,0,1,1,1,1
0.301369863,0.234398541,0.666666667,0.076880769,0,0.397959184,1,0,1,1,1,0,1,1
0.328767123,0.011823843,0.533333333,0,0,0.520408163,1,0,1,1,1,0,1,1
0.205479452,0.128842478,0.533333333,0,0,0.397959184,0,0,1,1,1,1,1,1
0.02739726,0.011166249,0.6,0,0,0.397959184,0,1,1,1,1,1,0,1
0.123287671,0.027686614,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.178082192,0.106037081,0.8,0,0,0.397959184,0,0,1,0,1,0,1,0
0.232876712,0.077740906,0.6,0,0,0.397959184,0,0,1,0,1,0,1,1
0.328767123,0.134932668,0.6,0,0,0.397959184,0,1,0,0,1,1,0,1
0.342465753,0.077347838,0.8,0,0,0.295918367,0,1,0,0,0,1,1,0
0.383561644,0.167225148,0.666666667,0,0,0.397959184,1,0,1,0,1,0,1,1
0.068493151,0.146217311,0.6,0,0,0.346938776,0,1,1,0,1,1,1,1
0.109589041,0.071403105,0.6,0,0,0.397959184,0,0,1,0,1,0,1,1
0.068493151,0.0303975,0.6,0,0,0.193877551,0,1,1,0,0,1,1,0
0.397260274,0.161378512,0.933333333,0.150241502,0,0.397959184,1,0,1,0,1,0,1,0
0.424657534,0.051605592,0.6,0,0,0.448979592,0,1,1,1,1,1,1,0
0.383561644,0.108609276,0.533333333,0,0,0.520408163,1,0,1,0,1,0,1,1
0.02739726,0.161891328,0.6,0,0,0.132653061,0,1,1,1,1,1,1,1
0.191780822,0.071790084,0.4,0,0,0.397959184,0,0,1,0,1,0,1,1
0.178082192,0.1123715,0.6,0,0,0.704081633,0,0,1,1,0,0,1,0
0.315068493,0.107285969,0.733333333,0,0,0.5,1,0,1,1,1,0,1,0
0.589041096,0.173646164,0.6,0,0,0.112244898,1,0,1,1,1,0,1,0
0.479452055,0.05254395,0.466666667,0,0,0.397959184,1,0,1,1,0,1,0,0
0.068493151,0.129630644,0.6,0,0,0.142857143,0,1,1,1,1,1,0,1
0.109589041,0.152072065,0.6,0,0,0.37755102,0,1,1,1,0,1,1,1
0.465753425,0.065049066,0.866666667,0,0,0.806122449,1,0,1,0,1,0,1,0
0.205479452,0.054750814,0.733333333,0,0,0.62244898,0,0,1,0,1,0,1,1
0.465753425,0.148124469,0.8,0,0,0.244897959,0,0,1,0,1,0,1,0
0.342465753,0.252950549,0.6,0,0,0.5,1,1,1,1,1,1,1,1
0.301369863,0.078550722,0.533333333,0,0.433195592,0.397959184,1,0,1,0,1,0,1,1
0.095890411,0.142904984,0.533333333,0,0,0.448979592,0,0,1,1,1,0,1,1
0.479452055,0.132834725,0.533333333,0,0.399678604,0.37755102,0,1,1,0,1,1,0,1
0.561643836,0.057968426,0.066666667,0,0,0.397959184,0,1,1,0,0,1,1,1
0.356164384,0.109605816,0.866666667,0,0,0.551020408,0,0,1,0,1,0,1,1
0.191780822,0.032435907,0.533333333,0,0,0.397959184,0,0,1,0,1,0,1,1
0.150684932,0.036404475,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.191780822,0.079677156,0.866666667,0.076880769,0,0.602040816,1,0,1,0,1,0,1,0
0.602739726,0.113291591,0.533333333,0,0.470844812,0.193877551,0,0,1,1,1,0,1,1
0.123287671,0.121598793,0.8,0,0,0.397959184,0,1,1,0,1,1,0,1
0.397260274,0.022327762,0.8,0,0,0.397959184,0,1,1,1,1,1,1,1
0.616438356,0.112629261,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.452054795,0.058987968,0.866666667,0,0,0.346938776,0,1,1,0,1,1,0,1
0.01369863,0.020085041,0.4,0,0,0.040816327,0,1,1,0,1,1,0,1
0.082191781,0.101442039,0.8,0,0,0.479591837,0,1,1,1,1,1,1,1
0.054794521,0.135093007,0.6,0,0.404499541,0.275510204,0,1,1,1,1,1,0,1
0.397260274,0.134591016,0.733333333,0,0,0.357142857,0,0,1,1,0,0,1,1
0.287671233,0.014283056,0.533333333,0,0,0.397959184,0,1,1,1,1,1,0,1
0.493150685,0.073440835,0.466666667,0,0,0.397959184,0,1,1,1,1,1,1,1
0.493150685,0.016265311,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.452054795,0.086203036,0.6,0,0,0.397959184,1,0,1,1,1,0,1,1
0.123287671,0.064637731,0.533333333,0,0,0.244897959,0,1,1,1,1,1,1,1
0.397260274,0.086552129,0.866666667,0.086140861,0,0.551020408,1,1,1,0,1,1,0,0
0.369863014,0.129540665,0.8,0,0,0.397959184,1,0,1,0,1,0,1,0
0.260273973,0.069300427,0.866666667,0,0,0.5,1,0,1,0,1,0,1,0
0.04109589,0.224684142,0.6,0,0,0.295918367,0,1,1,1,1,1,0,1
0.246575342,0.123962615,0.2,0,0,0.397959184,0,0,0,1,1,0,1,1
0.315068493,0.013085585,0.8,0,0,0.193877551,0,0,1,0,1,1,0,0
0.726027397,0.109427886,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.547945205,0.145178149,0.2,0,0,0.5,0,0,1,1,1,0,1,1
0.315068493,0.374972177,0,0,0.383838384,0.397959184,0,0,0,1,1,0,1,1
0.01369863,0.016153682,0.4,0,0,0.040816327,0,1,1,1,1,1,1,1
0.383561644,0.012984781,0.8,0.028290283,0,0.602040816,0,0,1,1,1,0,1,0
0.479452055,0.191261167,0.8,0,0,0.397959184,1,0,1,0,1,0,1,1
0.095890411,0.065089658,0.533333333,0,0,0.397959184,0,1,1,0,1,1,1,1
0.342465753,0.100971169,0.8,0,0,0.602040816,0,0,1,1,0,0,1,0
0.150684932,0.216467596,0.533333333,0,0,0.448979592,0,1,1,1,1,1,1,0
0.205479452,0.173100199,0.666666667,0,0,0.602040816,0,1,1,1,1,1,0,1
0.534246575,0.206724105,0.8,0,0,0.397959184,0,1,1,0,1,1,1,0
0.369863014,0.026887624,0.066666667,0,0,0.397959184,0,0,0,1,0,1,0,1
0.04109589,0.116202055,0.6,0,0,0.295918367,0,1,1,1,0,1,0,1
0.205479452,0.131467443,0.8,0,0,0.602040816,1,0,1,0,1,0,1,1
0.575342466,0.095177304,0.6,0.033250333,0,0.397959184,0,1,1,0,1,1,1,1
0.054794521,0.135801342,0.533333333,0.021760218,0,0.397959184,0,1,1,1,0,1,1,1
0.205479452,0.204009837,0.866666667,0,0,0.397959184,1,0,1,0,1,0,1,1
0.438356164,0.03660067,0.533333333,0.050130501,0,0.397959184,0,0,1,1,1,0,1,1
0.068493151,0.13101484,0.8,0.010550106,0,0.295918367,0,1,1,0,1,1,0,1
0.465753425,0.168223041,0.6,0,0,0.5,1,0,1,0,1,0,1,0
0.219178082,0.032664576,0.533333333,0.034110341,0,0.397959184,0,0,1,1,1,0,1,1
0.082191781,0.218374078,0.8,0,0,0.5,0,1,1,1,1,1,1,1
0.232876712,0.215707844,0.533333333,0,0,0.295918367,0,1,1,1,0,1,1,1
0.493150685,0.097642606,0.466666667,0,0,0.397959184,0,1,1,1,1,1,0,1
0.369863014,0.11917273,0.8,0,0,0.448979592,0,0,1,0,1,0,1,1
0.589041096,0.145579336,0.6,0,0,0.397959184,0,1,1,1,0,1,0,1
0.520547945,0.115887465,0.6,0,0,0.37755102,0,0,1,1,1,0,1,1
0.547945205,0.026185378,0.533333333,0,0,0.295918367,0,0,1,1,1,0,1,0
0.575342466,0.251645508,1,0,0,0.5,0,0,1,0,1,0,1,1
0.123287671,0.245602,0.6,0,0,0.397959184,0,1,0,0,0,1,1,1
0.178082192,0.111036692,0.666666667,0.07298073,0,0.153061224,1,0,1,0,1,1,0,1
0.438356164,0.055039019,0.8,0,0,0.428571429,0,0,1,0,1,1,0,1
0.383561644,0.012180378,0.466666667,0,0,0.397959184,0,0,1,1,1,0,1,1
0.164383562,0.07622208,0.8,0,0,0.397959184,0,1,1,1,1,1,0,0
0.273972603,0.077389107,0.533333333,0,0,0.602040816,1,0,1,1,1,0,1,0
0.054794521,0.090438836,0.466666667,0,0,0.397959184,0,1,1,1,1,1,1,1
0.260273973,0.225575818,0.533333333,0,0,0.397959184,0,0,1,0,1,0,1,0
0.01369863,0.05763354,0.533333333,0,0,0.193877551,0,1,1,0,1,1,0,0
0.273972603,0.113696837,0.8,0,0,0.448979592,0,1,1,1,1,1,1,1
0.02739726,0.104729334,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.657534247,0.122142053,0.2,0,0,0.244897959,0,0,1,0,1,0,1,1
0.178082192,0.207334341,0.666666667,0,0,0.346938776,0,0,0,1,1,1,0,1
0.136986301,0.091571359,0.866666667,0,0,0.397959184,0,1,0,1,0,1,0,1
0.575342466,0.190571099,0.6,0,0,0.397959184,1,0,1,1,1,0,1,0
0.205479452,0.146998711,0.666666667,0,0,0.602040816,1,0,1,1,1,0,1,1
0.109589041,0.15572469,0.8,0,0,0.397959184,0,1,1,0,1,1,1,1
0.315068493,0.066829712,0.8,0,0,0.806122449,1,0,1,1,1,0,1,1
0.054794521,0.097023574,0.266666667,0,0,0.418367347,0,1,1,1,1,1,1,1
0.438356164,0.063776499,0.8,0,0,0.397959184,1,1,1,0,1,1,0,0
0.438356164,0.007774091,0.6,0,0,0.397959184,0,0,1,0,1,0,1,1
0.465753425,0.021394817,0.533333333,0,0,0.397959184,0,1,1,0,0,1,0,1
0.424657534,0.063271802,0.266666667,0,0,0.397959184,1,1,1,1,1,1,1,1
0.342465753,0.106696705,0.6,0,0,0.448979592,0,0,1,0,1,0,1,1
0.493150685,0.087343001,0.4,0,0,0.397959184,0,0,1,1,1,0,1,1
0.164383562,0.155025827,0.533333333,0,0,0.448979592,0,1,1,1,1,1,1,0
0.054794521,0.044711677,0.533333333,0,0,0.234693878,0,1,1,1,0,1,0,0
0.506849315,0.099222997,0.533333333,0,0,0.142857143,0,0,1,1,1,0,1,0
0.671232877,0.069827449,0.8,1,0,0.551020408,1,0,1,0,1,0,1,1
0.232876712,0.175984954,0.8,0,0,0.397959184,0,1,1,0,1,1,0,1
0.301369863,0.012342747,0.8,0,0.433195592,0.397959184,1,0,1,0,1,0,1,1
0.616438356,0.169871086,0.666666667,0,0,0.397959184,0,0,0,0,1,0,1,1
0.178082192,0.120385085,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.136986301,0.076973037,0.8,0,0,0.397959184,0,1,1,0,1,1,0,1
0.109589041,0.256344736,0.666666667,0,0,0.397959184,0,1,1,1,1,1,1,1
0.123287671,0.136514412,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.383561644,0.107289352,0.533333333,0.07298073,0,0.602040816,1,0,1,1,1,0,1,1
0.520547945,0.072191947,0.6,0,0,0.091836735,0,1,1,0,1,1,0,1
0.123287671,0.158035741,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.383561644,0.109943408,0.8,0,0,0.56122449,0,1,0,0,1,1,0,1
0.602739726,0.09547498,0.866666667,0,0,0.397959184,1,1,1,0,1,1,0,0
0.232876712,0.215149701,0.2,0,0,0.397959184,0,1,1,0,0,1,0,0
0.123287671,0.252343695,0.533333333,0,0,0.602040816,0,0,1,0,0,0,1,1
0.369863014,0.017690775,0.866666667,0,0,0.397959184,0,1,1,0,1,1,0,0
0.383561644,0.067243753,0.6,0,0,0.295918367,0,1,1,1,1,1,1,0
0.520547945,0.105993783,0.6,0,0,0.397959184,0,1,1,0,1,1,0,1
0.04109589,0.049967695,0.6,0,0,0.295918367,0,1,1,1,0,1,1,1
0.424657534,0.059230845,0.733333333,0,0,0.5,1,0,1,0,1,0,1,1
0.219178082,0.169997598,0.533333333,0,0,0.602040816,0,1,1,1,1,1,1,1
0.369863014,0.07188277,0.266666667,0,0,0.397959184,0,0,1,0,0,0,1,1
0.205479452,0.133552531,0.8,0,0,0.5,0,0,0,1,1,0,1,0
0.506849315,0.075155857,0.2,0,0,0.397959184,0,0,1,1,1,0,1,1
0.315068493,0.084526576,0.866666667,0,0,0.397959184,1,0,1,0,1,0,1,1
0.164383562,0.07243956,0.533333333,0,0,0.091836735,1,0,0,0,0,1,0,1
0.534246575,0.082448253,0.333333333,0,0,0.397959184,0,0,1,0,0,0,1,1
0.410958904,0.073633648,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.068493151,0.091582861,0.6,0,0,0.397959184,0,1,1,1,1,1,0,1
0.397260274,0.103410763,0.6,0,0,0.448979592,1,0,1,1,1,0,1,1
0.095890411,0.202779892,0.6,0,0,0.397959184,0,1,1,0,1,1,1,0
0.273972603,0.176349607,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.438356164,0.167130433,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.369863014,0.182295694,0.6,0.135501355,0,0.5,1,1,1,0,1,1,1,0
0.054794521,0.072302223,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.520547945,0.10391343,0.533333333,0,0,0.397959184,1,0,1,0,1,0,1,1
0.082191781,0.083748558,0.8,0,0,0.316326531,0,1,1,0,1,1,0,0
0.452054795,0.118515812,0.4,0,0,0.397959184,0,1,1,1,1,1,0,1
0.369863014,0.213972526,0.666666667,0,0,0.193877551,0,0,1,0,1,1,0,1
0.424657534,0.228774486,0.6,0,0,0.397959184,1,0,0,1,0,1,1,1
0.287671233,0.065521289,0.866666667,0,0,0.704081633,1,0,1,0,1,0,1,0
0.424657534,0.065982011,0.933333333,0,0.453856749,0.448979592,1,0,1,0,1,0,1,1
0.301369863,0.050305964,0.6,0,0,0.5,0,1,1,1,1,1,1,1
0.479452055,0.096227966,0.533333333,0,0,0.43877551,1,0,1,0,1,0,1,0
0.630136986,0.022749921,0.533333333,0,0,0.397959184,0,1,1,1,1,1,0,1
0.424657534,0.110130132,0.533333333,0,0.518365473,0.397959184,1,1,1,0,1,1,0,1
0.273972603,0.220380688,0.866666667,0,0,0.397959184,0,1,1,0,1,1,0,1
0.123287671,0.099233145,0.866666667,0,0,0.397959184,0,1,1,0,1,1,0,0
0.452054795,0.073848111,0.4,0,0.561065197,0.397959184,1,1,1,0,1,1,1,0
0.410958904,0.155675303,0.933333333,0.150241502,0,0.397959184,1,0,1,0,1,0,1,0
0.02739726,0.072848865,0.533333333,0,0,0.142857143,0,1,1,1,1,1,0,1
0.232876712,0.122493175,0.6,0,0,0.397959184,0,1,0,0,1,1,0,1
0.164383562,0.022507721,0.6,0,0,0.397959184,0,1,1,0,1,1,0,0
0.219178082,0.160630939,0.533333333,0,0,0.448979592,0,1,1,1,1,1,1,1
0.493150685,0.031594294,0.6,0,0,0.234693878,0,0,1,0,1,1,0,1
0.095890411,0.300438058,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,1
0.301369863,0.071101369,0.6,0,0,0.653061224,0,1,1,1,1,1,1,1
0.452054795,0.154681469,0.733333333,0,0.323232323,0.040816327,0,1,1,1,1,1,0,0
0.191780822,0.144885885,0.8,0,0,0.397959184,0,0,1,0,1,0,1,1
0.068493151,0.238179709,0.666666667,0,0,0.244897959,0,1,1,1,0,1,0,1
0.342465753,0.060420197,0.8,0,0,0.418367347,0,0,1,1,1,0,1,0
0.082191781,0.172642859,0.466666667,0,0,0.244897959,0,1,1,1,1,1,0,1
0.068493151,0.118099065,0.4,0,0,0.5,0,1,1,1,1,1,1,1
0.657534247,0.109814189,0.133333333,0,0,0.091836735,0,1,0,0,1,1,0,1
0.232876712,0.069517595,0.533333333,0,0,0.43877551,0,0,1,1,1,0,1,1
0.082191781,0.08827527,0.6,0.010550106,0,0.193877551,0,1,1,0,1,1,1,1
0.287671233,0.032050957,0.8,0.07298073,0,0.397959184,1,0,1,1,1,0,1,1
0.383561644,0.025241608,0.6,0,0,0.806122449,0,0,1,0,1,0,1,0
0.02739726,0.077941162,0.533333333,0,0,0.397959184,0,1,1,1,1,1,1,1
0.397260274,0.097183237,0.8,0,0.367768595,0.071428571,0,1,1,0,1,1,0,1
0.082191781,0.074410313,0.6,0,0,0.193877551,0,1,1,0,1,1,0,1
0.273972603,0.08895519,0.533333333,0,0,0.602040816,1,0,1,0,1,0,1,1
0.575342466,0.053513428,0.8,0,0,0.397959184,0,0,1,0,1,0,1,1
0.260273973,0.083612574,0.8,0,0,0.397959184,0,0,1,1,1,0,1,0
0.246575342,0.131776621,0.8,0.105201052,0,0.448979592,1,1,1,1,1,1,1,1
0.465753425,0.108386695,0.6,0,0,0.112244898,0,1,1,0,1,1,0,1
0.342465753,0.120201067,0.8,0,0,0.295918367,0,1,1,0,0,1,0,0
0.246575342,0.064055909,0.866666667,0,0,0.397959184,0,1,1,1,1,1,0,1
0.04109589,0.127099718,0.533333333,0,0,0.37755102,0,1,1,1,1,1,0,1
0.109589041,0.093130778,0.533333333,0.04101041,0,0.602040816,0,1,1,1,0,1,1,1
0.328767123,0.09434381,0.333333333,0,0,0.397959184,0,1,1,0,1,1,1,1
0.315068493,0.037593151,0.533333333,0,0,0.346938776,0,1,1,1,1,1,1,1
0.260273973,0.028376682,0.733333333,0,0,0.367346939,0,0,1,0,1,1,0,1
0.232876712,0.095956675,0.866666667,0,0,0.602040816,1,0,1,1,1,0,1,0
0.369863014,0.098051911,0.8,0,0,0.418367347,0,1,1,1,1,1,1,0
0.191780822,0.249885834,0.8,0,0,0.397959184,0,1,1,0,1,1,1,0
0.328767123,0.100465796,0.533333333,0,0,0.397959184,0,0,1,1,1,0,1,0
0.356164384,0.082063304,0.6,0,0,0.397959184,0,0,1,0,1,0,1,1
0.356164384,0.106855691,0.866666667,0,0,0.397959184,0,1,1,1,1,1,0,1
0.561643836,0.160962442,0.333333333,0.051780518,0,0.397959184,1,0,1,1,1,0,1,1
0.02739726,0.078531102,0.6,0,0,0.295918367,0,1,1,1,1,1,0,1
0.356164384,0.102257943,0.8,0,0,0.551020408,1,0,1,1,1,0,1,0
0.452054795,0.124080332,0.533333333,0,0,0.448979592,0,0,1,1,1,0,1,1
0.369863014,0.085721341,0.6,0,0,0.5,1,0,1,0,1,0,1,0
0.397260274,0.071803615,0.533333333,0,0,0.37755102,0,1,1,0,1,1,1,1
0.479452055,0.117123499,0.8,0,0,0.5,1,0,1,0,1,0,1,0
0.479452055,0.183202254,0.533333333,0,0,0.5,0,1,1,0,1,1,1,0
0.01369863,0.072639815,0.466666667,0,0,0.112244898,0,1,1,0,1,1,0,1
0.164383562,0.095480392,0.8,0,0,0.551020408,0,1,1,0,1,1,0,1
0.02739726,0.130289592,0.533333333,0,0,0.357142857,0,0,1,0,1,1,0,1
0.232876712,0.140771861,0.8,0,0,0.397959184,0,1,1,0,1,1,1,1
0.082191781,0.12907859,0.6,0,0,0.397959184,0,0,1,1,0,0,1,0
0.643835616,0.062292853,0.6,0,0,0.653061224,0,1,1,0,1,1,0,0
0.698630137,0.177124919,0.333333333,0,0,0.193877551,0,1,1,1,1,1,1,1
0.342465753,0.299887357,0.533333333,0,0,0.397959184,0,1,1,0,0,1,0,0
0.328767123,0.067652382,0.533333333,0,0,0.602040816,1,0,1,1,1,0,1,1
0.328767123,0.035329457,0.533333333,0,0,0.5,0,0,1,1,1,0,1,0
0.068493151,0.008192867,0.6,0,0,0.193877551,0,0,1,0,1,1,0,0
0.684931507,0.115211604,0.6,0.200512005,0,0.193877551,1,0,1,0,1,0,1,0
0.136986301,0.059795077,0.6,0,0,0.397959184,1,0,0,1,0,0,1,1
0.109589041,0.1121293,0.866666667,0,0,0.397959184,0,0,1,0,1,0,1,1
0.438356164,0.068755137,0.533333333,0,0,0.602040816,0,0,1,0,1,1,0,1
0.150684932,0.029027511,0.733333333,0,0,0.448979592,0,1,1,1,1,1,1,1
0.465753425,0.142695934,1,0.150241502,0,0.397959184,1,0,0,0,0,0,1,0
0.082191781,0.101660561,0.8,0,0,0.346938776,0,1,0,0,0,1,0,0
0.02739726,0.460573771,0.466666667,0,0,0.142857143,0,1,1,1,1,1,0,1
0.753424658,0.057222882,0.133333333,0,0,0.397959184,0,1,1,1,1,1,0,1
0.219178082,0.165127206,0.6,0,0,0.346938776,0,1,1,1,1,1,1,1
0.493150685,0.356926897,0.6,0,0,0.193877551,0,1,1,1,1,1,1,1
0.246575342,0.154837749,0.666666667,0,0,0.397959184,0,1,1,1,1,1,1,1
0.191780822,0.184092577,0.8,0,0,0.397959184,0,0,1,1,1,0,1,1
0.01369863,0.113491846,0.466666667,0,0,0.193877551,0,1,1,1,1,1,0,1
0.383561644,0.112393826,0.666666667,0,0,0.397959184,0,1,1,1,1,1,0,1
0.150684932,0.110563116,0.8,0,0,0.295918367,0,1,1,0,1,1,0,1
0.068493151,0.10316518,0.133333333,0,0,0.397959184,1,1,0,1,1,1,1,0
0.520547945,0.111366166,0.6,0,0,0.397959184,0,1,1,1,1,1,1,1
0.383561644,0.17103676,0.533333333,0,0.436639118,0.397959184,1,0,1,1,1,0,1,1
0.068493151,0.122321335,0.533333333,0,0,0.367346939,0,1,1,1,1,1,0,1
0.273972603,0.117530774,0.533333333,0,0.383838384,0.602040816,0,0,1,1,1,0,1,1
0.150684932,0.110260027,0.533333333,0,0,0.397959184,0,0,1,0,1,1,1,1
0.02739726,0.066059136,0.4,0,0,0.346938776,0,1,1,1,0,1,0,1
0.273972603,0.101852021,0.533333333,0,0.436639118,0.448979592,1,0,1,1,1,0,1,0
0.452054795,0.112042026,1,0,0,0.397959184,1,0,1,0,1,0,1,1
0.191780822,0.11439367,0.533333333,0,0,0.346938776,0,1,1,0,1,1,0,1
0.315068493,0.03948272,0,0,0,0.193877551,0,1,1,1,1,1,0,1
0.465753425,0.078469537,0.266666667,0,0,0.448979592,0,0,1,0,1,0,1,1
0.534246575,0.063890834,0.533333333,0,0,0.397959184,0,1,1,0,1,1,0,1
0.054794521,0.07446173,0.6,0,0,0.346938776,0,1,1,1,1,1,0,1
0.315068493,0.112048115,0.666666667,0.076880769,0,0.43877551,1,0,1,0,1,0,1,1
0.068493151,0.163899291,0.6,0,0,0.397959184,0,1,0,0,0,1,0,1
0.410958904,0.060903922,0.933333333,0,0.554407713,0.448979592,1,0,1,0,1,0,1,0
0.369863014,0.014085508,0.533333333,0,0,0.397959184,0,0,1,0,0,0,1,1
0.178082192,0.137442621,0.6,0,0,0.397959184,0,1,1,0,0,1,1,1
0.369863014,0.125588334,0.6,0,0,0.397959184,0,1,1,1,1,1,0,0
0.328767123,0.131149471,0.533333333,0,0,0.397959184,1,0,1,1,1,0,1,1
0.410958904,0.071417988,0.733333333,0,0,0.43877551,0,1,1,1,1,1,1,1
0.123287671,0.210240069,0.6,0,0,0.448979592,1,0,0,0,1,0,1,1
0.232876712,0.052857863,0.666666667,0,0,0.397959184,0,1,1,1,0,1,1,1
0.410958904,0.191208397,0.933333333,1,0,0.397959184,1,0,1,0,1,0,1,1
0.260273973,0.077996638,0.533333333,0,0,0.37755102,0,1,1,0,1,1,0,1
0.054794521,0.113594003,0.666666667,0,0,0.459183673,0,0,1,1,1,0,1,1
0.383561644,0.147977661,0.8,0,0,0.397959184,0,1,1,1,1,1,1,0
0.219178082,0.232546182,0.533333333,0,0,0.346938776,0,1,0,1,0,1,1,1
0.219178082,0.125689814,0.533333333,0,0,0.653061224,0,1,1,0,1,1,1,1
0.561643836,0.058761328,0.533333333,0,0,0.091836735,0,1,1,1,1,1,0,0
0.191780822,0.119044188,0.733333333,0,0,0.5,1,1,1,1,1,1,1,1
0.205479452,0.070510752,0.6,0,0,0.5,1,0,1,1,1,0,1,0
0.369863014,0.017690775,0.8,0,0,0.397959184,1,1,1,0,1,1,0,0
0.095890411,0.078608227,0.866666667,0,0,0.397959184,0,1,1,0,1,1,0,1
0.246575342,0.053821252,0.8,0.076880769,0,0.193877551,1,0,1,1,0,0,1,1
0.356164384,0.269016281,0.8,0,0.453856749,0.5,1,0,1,0,1,0,1,1
0.438356164,0.116875886,0.533333333,0,0,0.397959184,0,0,1,0,1,0,1,1
0.273972603,0.061997882,0.8,0,0,0.5,0,0,1,1,1,1,0,0
0.342465753,0.01471604,0.8,0,0,0.346938776,0,1,1,1,1,1,1,0
0.191780822,0.161945451,0.6,0,0.340909091,0.551020408,1,0,1,1,0,0,1,1
0.02739726,0.030349465,0.533333333,0,0,0.244897959,0,1,1,1,1,1,0,1
0.328767123,0.114891602,1,0,0,0.397959184,1,1,1,0,1,1,0,1
